country_code,state_province,city,latitude,longitude,maturity_segment,fast_station_share,median_power_kw,has_fast_dc,has_ultra_dc,dc_fast_station_count,dc_ultra_station_count,station_count,port_count
AT,Oberösterreich,Unknown City,48.101925,14.097657,Mature Fast-Charging Hub,0.6666666666666666,180.0,1,1,2,2,3,9
AT,Oberösterreich,Wels,48.1763005,14.034174,Emerging EV Infrastructure,0.0,16.5,0,0,0,0,2,34
AT,Reutte (Außerfern),Reutte,47.46373,10.718021,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,4
AT,Reutte (Außerfern),Reutte (Außerfern),47.426952,10.941713,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
AT,Reutte (Außerfern),Reutte in Tirol,47.484046,10.727033,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,SL,Eugendorf,47.860024,13.126867,Mature Fast-Charging Hub,1.0,150.0,1,1,1,1,1,1
AT,STE,Laßnitzhöhe,47.071295,15.577911,Developing EV Infrastructure,1.0,120.0,1,0,1,0,1,12
AT,Salzburg,Anif,47.727114,13.060407,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,3
AT,Salzburg,Bad Gastein,47.128275,13.139509,Emerging EV Infrastructure,0.0,16.5,0,0,0,0,2,3
AT,Salzburg,Bad Hofgastein,47.172509,13.100316,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,Salzburg,Bischofshofen,47.401111,13.234044,Emerging EV Infrastructure,0.0,16.8,0,0,0,0,1,1
AT,Salzburg,Hof bei Salzburg,47.81017,13.24737,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,6
AT,Salzburg,Kaprun,47.267387,12.753118,Emerging EV Infrastructure,0.0,16.5,0,0,0,0,2,3
AT,Salzburg,Mittersill,47.282992,12.48655,Emerging EV Infrastructure,0.0,16.5,0,0,0,0,2,22
AT,Salzburg,Obertauern,47.147856,10.570381,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
AT,Salzburg,Saalbach,47.391234,12.636184,Emerging EV Infrastructure,0.0,24.0,0,0,0,0,1,2
AT,Salzburg,Salzburg,47.796523666666666,13.050594666666669,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,3,24
AT,Salzburg,Schwarzach,47.315721,13.137211,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,Salzburg,St. Johann im Pongau,47.321406,13.195097,Emerging EV Infrastructure,0.0,14.0,0,0,0,0,1,2
AT,Salzburg,Unknown City,47.6227485,13.0772885,Emerging EV Infrastructure,0.0,16.5,0,0,0,0,2,3
AT,Salzburg,Zell am See,47.324173,12.798599,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,Salzburg-Umgebung,Gemeinde Anif,47.72707,13.060679,Developing EV Infrastructure,1.0,120.0,1,0,1,0,1,12
AT,Salzburg-Umgebung,Henndorf am Wallersee,47.894007,13.22105,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
AT,Salzburg-Umgebung,Salzburg-Umgebung,47.792514,12.987364,Mature Fast-Charging Hub,1.0,175.0,1,1,1,1,1,4
AT,Schwaz,Eben am Achensee,47.441994,11.702648,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,4
AT,Schwaz,Finkenberg,47.150996,11.818708,Emerging EV Infrastructure,0.0,4.0,0,0,0,0,1,4
AT,Schwaz,Maurach,47.423201,11.749679,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,4
AT,Schwaz,Tux,47.10713,11.67499,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,8
AT,Schwaz,Vomp,47.33056,11.67662,Emerging EV Infrastructure,0.0,7.0,0,0,0,0,1,4
AT,Schwaz,Zell am Ziller,47.236348,11.899122,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,8
AT,Schärding,Engelhartszell an der Donau,48.505667,13.732856,Emerging EV Infrastructure,0.0,2.3,0,0,0,0,1,6
AT,Spittal an der Drau,Flattach,46.980322,13.051603,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,Spittal an der Drau,Mallnitz,46.987969,13.171639,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,4
AT,Spittal an der Drau,Oberdrauburg,46.747949,12.969139,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,Spittal an der Drau,Seeboden am Millstätter See,46.816038,13.518851,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,5
AT,St. Gallenkirch,10a,47.020278,9.974865,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
AT,St. Pölten,Gemeinde St. Pölten,48.205593,15.638815,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
AT,Statutarstadt Innsbruck,Innsbruck,47.258061,11.376667,Mature Fast-Charging Hub,1.0,150.0,1,1,1,1,1,4
AT,Steiermark,Aigen im Ennstal,47.5044,14.1212,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,Steiermark,Deutschlandsberg,46.817698,15.220846,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,Steiermark,Feldkirchen bei Graz,47.009091,15.440996,Mature Fast-Charging Hub,1.0,300.0,1,1,1,1,1,6
AT,Steiermark,Fernitz bei Graz,46.973762,15.501309,Mature Fast-Charging Hub,1.0,150.0,1,1,1,1,1,5
AT,Steiermark,Gralla,46.804297,15.556515,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
AT,Steiermark,Gratkorn,47.120047,15.372268,Mature Fast-Charging Hub,1.0,150.0,1,1,1,1,1,4
AT,Steiermark,Graz,47.054025625,15.433747,Developing EV Infrastructure,0.25,22.0,1,0,2,0,8,124
AT,Steiermark,Halbenrain,46.723469,15.95158,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
AT,Steiermark,Hofstätten an der Raab,47.088624,15.733007,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,Steiermark,Laßnitzhöhe,47.071816,15.577578,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
AT,Steiermark,Leoben,47.382509,15.096177,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,3
AT,Steiermark,Michaelerberg,47.4259,13.906865,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,Steiermark,Murau,47.111431,14.173474,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,3
AT,Steiermark,Schäffern,47.480774,16.091809,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
AT,Steiermark,Spielberg,47.207943,14.796459,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,12
AT,Steiermark,Straß in der Steiermark,46.752514,15.588523,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,10
AT,Steiermark,Trieben,47.49006,14.485078,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,4
AT,Steiermark,Unknown City,47.468665,15.344083,Mature Fast-Charging Hub,1.0,350.0,1,1,1,1,1,6
AT,Steiermark,Voitsberg,47.048963,15.148314,Emerging EV Infrastructure,0.0,3.5,0,0,0,0,1,1
AT,Steiermark,Werndorf,46.9345,15.4665,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,Steiermark,Winzendorf,47.268941,15.896143,Emerging EV Infrastructure,0.0,14.0,0,0,0,0,1,2
AT,Steyer,Trieben,47.490159,14.485385,Mature Fast-Charging Hub,1.0,350.0,1,1,1,1,1,6
AT,Styria,Bruck an der Mur,47.412433,15.275046,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,2
AT,Styria,Judenburg,47.172131,14.632195,Mature Fast-Charging Hub,1.0,150.0,1,1,1,1,1,1
AT,Styria,Knittelfeld,47.2147815,14.8312715,Developing EV Infrastructure,1.0,50.0,1,0,2,0,2,8
AT,Styria,Leoben,47.380511,15.096715,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,4
AT,Styria,Mürzzuschlag,47.588371,15.6606335,Developing EV Infrastructure,1.0,50.0,1,0,2,0,2,10
AT,Styria,Neumarkt in der Steiermark,47.079273,14.424818,Mature Fast-Charging Hub,1.0,150.0,1,1,1,1,1,2
AT,Styria,Scheifling,47.153389,14.409556,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,3
AT,Styria,St. Michael in der Obersteiermark,47.3384,15.010635,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,4
AT,Styria,Söchau,47.011744,16.00847,Emerging EV Infrastructure,0.0,3.7,0,0,0,0,1,1
AT,TIR,Langkampfen,47.534597,12.092972,Mature Fast-Charging Hub,1.0,250.0,1,1,1,1,1,27
AT,Ternberg,445,47.94618,14.357454,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
AT,Tirol,Achenkirch,47.509974,11.695654,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,3
AT,Tirol,Ellmau,47.519865,12.275659,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
AT,Tirol,Fieberbrunn,47.487573,12.52954,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,Tirol,Fiss,47.05492533333334,10.622846,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,3,3
AT,Tirol,Gemeinde Ellmau,47.510954,12.301696,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,4
AT,Tirol,Gemeinde Kirchbichl,47.523466,12.100428,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
AT,Tirol,Gemeinde Kramsach,47.45284466666667,11.888548,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,3,6
AT,Tirol,Gemeinde Langkampfen,47.534356,12.092912,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,Tirol,Gemeinde Münster,47.418934,11.837785,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,Tirol,Gemeinde Niederndorf,47.65094,12.216335,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
AT,Tirol,Gemeinde Reith im Alpbachtal,47.421846,11.863918,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,Tirol,Gemeinde Walchsee,47.652168,12.319552,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,3
AT,Tirol,Gemeinde Wildschönau,47.410959,12.033862,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,Tirol,Gerlos,47.226567,12.041923,Emerging EV Infrastructure,0.0,2.3,0,0,0,0,1,1
AT,Tirol,Götzens,47.233372,11.327027,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,Tirol,Hintertux,47.127277,11.697768,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
AT,Tirol,Hopfgarten in Defereggen,46.918577,12.510763,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,Tirol,Innsbruck,47.26355996,11.40387548,Emerging EV Infrastructure,0.16,22.0,1,1,4,1,25,63
AT,Tirol,Kirchberg,47.448412,12.304995,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,12
AT,Tirol,Kitzbühel,47.443368,12.390153,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,3
AT,Tirol,Kufstein,47.5757765,12.159862,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,7
AT,Tirol,Kössen,47.6702,12.40561,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
AT,Tirol,Leutasch,47.414938,11.209678,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
AT,Tirol,Marktgemeinde Kundl,47.468383,11.976247,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,Tirol,Mutters,47.229811,11.375716,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,Tirol,Nauders,46.893054,10.49844,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,Tirol,Niederndorf,47.648785,12.19715,Mature Fast-Charging Hub,1.0,250.0,1,1,1,1,1,15
AT,Tirol,Nußdorf-Debant,46.829561,12.804262,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,6
AT,Tirol,Sankt Johann in Tirol,47.516117,12.424048,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,3
AT,Tirol,Seefeld,47.3276,11.180955,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,Tirol,Serfaus,47.040653,10.598128,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
AT,Tirol,Sillian,46.747167,12.420277,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,3
AT,Tirol,Soelden,46.958463,11.012562,Emerging EV Infrastructure,0.0,14.0,0,0,0,0,1,1
AT,Tirol,St Johann in Tirol,47.521569,12.428039,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,3
AT,Tirol,St. Anton am Arlberg,47.138613,10.280622,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,Tirol,St. Johann,47.515947,12.418339,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
AT,Tirol,St. Johann in Tirol,47.5234485,12.4251905,Emerging EV Infrastructure,0.0,16.5,0,0,0,0,4,25
AT,Tirol,Stadt Hall in Tirol,47.273137,11.476123,Mature Fast-Charging Hub,1.0,250.0,1,1,1,1,1,16
AT,Tirol,Stadt Kufstein,47.589165,12.1727564,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,5,10
AT,Tirol,Stadt Wörgl,47.48629475,12.057871,Developing EV Infrastructure,0.25,22.0,1,0,1,0,4,5
AT,Tirol,Telfs,47.306881,11.074121,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,13
AT,Tirol,Völs,47.2575475,11.324049,Developing EV Infrastructure,0.5,36.0,1,0,1,0,2,9
AT,Tirol,Waengle,47.481479,10.680931,Emerging EV Infrastructure,0.0,17.0,0,0,0,0,1,1
AT,Tirol,Waidring,47.585032,12.575074,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
AT,Tirol,Westendorf,47.4304275,12.2152465,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,4
AT,Tyrol,Angerberg,47.508831,12.048936,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,Tyrol,Breitenbach am Inn,47.477122,11.973279,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,Tyrol,Brixlegg,47.430095,11.878767,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,Tyrol,Eben am Achensee,47.430522,11.737383,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,Tyrol,Fieberbrunn,47.47684,12.544315,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,2
AT,Tyrol,Hall in Tirol,47.277672,11.494798,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,2
AT,Tyrol,Imst,47.21223,11.01563,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,Tyrol,Jenbach,47.391753,11.772025,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,Tyrol,Kitzbühel,47.447216,12.391961,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,Tyrol,Kufstein,47.5923855,12.1758735,Developing EV Infrastructure,0.5,36.0,1,0,1,0,2,2
AT,Tyrol,Landeck,47.14684,10.57773,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,Tyrol,Matrei am Brenner,47.128097,11.452997,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
AT,Tyrol,Mittersill,47.286,12.49991,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,2
AT,Tyrol,Mutters,47.229872,11.375686,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,4
AT,Tyrol,Neustift im Stubaital,47.010768,11.155008,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,Tyrol,Radfeld,47.439966,11.895631,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,4
AT,Tyrol,Rietz,47.291844,11.032889,Mature Fast-Charging Hub,1.0,150.0,1,1,1,1,1,1
AT,Tyrol,Roppen,47.222773,10.822963,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
AT,Tyrol,Seefeld,47.32874,11.18761,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,Tyrol,Sillian,46.751126,12.427234,Mature Fast-Charging Hub,1.0,100.0,1,1,2,1,2,4
AT,Tyrol,Waidring,47.587552,12.563807,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
AT,Tyrol,Wattens,47.292095,11.601473,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,UNKNOWN,Abtenau,47.56631,13.343768,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
AT,UNKNOWN,Achenkirch,47.526991,11.707354,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
AT,UNKNOWN,Aigen im Mühlkreis,48.646221,13.971745,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,UNKNOWN,Aistersheim,48.178757,13.746984,Mature Fast-Charging Hub,1.0,225.0,1,1,1,1,1,4
AT,UNKNOWN,Aldrans,47.251646,11.446246,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
AT,UNKNOWN,Alpbach,47.3863885,11.9526855,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,5
AT,UNKNOWN,Altaussee,47.640481666666666,13.771645333333334,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,3,4
AT,UNKNOWN,Altenmarkt,47.293636,13.456805,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
AT,UNKNOWN,Altenmarkt im Pongau,47.3393325,13.435604,Emerging EV Infrastructure,0.0,12.5,0,0,0,0,2,4
AT,UNKNOWN,Althofen,46.870588,14.470613,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
AT,UNKNOWN,Andau,47.77986,17.032634,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,UNKNOWN,Angath,47.519215,12.065526,Mature Fast-Charging Hub,1.0,350.0,1,1,1,1,1,4
AT,UNKNOWN,Anif,47.727119,13.060398,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
AT,UNKNOWN,Annaberg,47.516453,13.449685,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
AT,UNKNOWN,Asten,48.220852,14.406912,Developing EV Infrastructure,0.5,65.5,1,0,1,0,2,15
AT,UNKNOWN,Auersthal,48.372668,16.639422,Emerging EV Infrastructure,0.0,14.0,0,0,0,0,1,1
AT,UNKNOWN,Bad Aussee,47.617543,13.809711,Emerging EV Infrastructure,0.0,14.0,0,0,0,0,1,1
AT,UNKNOWN,Bad Bleiberg,46.627974,13.674789,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,UNKNOWN,Bad Blumau,47.125353,16.04645,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,UNKNOWN,Bad Eisenkappel,46.478503,14.591805,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,UNKNOWN,Bad Gastein,47.1232935,13.1355185,Emerging EV Infrastructure,0.0,12.5,0,0,0,0,2,4
AT,UNKNOWN,Bad Gleichenberg,46.874456,15.909171,Emerging EV Infrastructure,0.0,12.15,0,0,0,0,2,3
AT,UNKNOWN,Bad Goisern,47.652694,13.613574,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,UNKNOWN,Bad Hall,48.03024,14.22099,Developing EV Infrastructure,0.0,44.0,0,0,0,0,1,2
AT,UNKNOWN,Bad Hofgastein,47.1715625,13.106344,Emerging EV Infrastructure,0.0,16.5,0,0,0,0,4,5
AT,UNKNOWN,Bad Häring,47.5150755,12.1106875,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,2
AT,UNKNOWN,Bad Kleinkirchheim,46.810598,13.775808,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,3
AT,UNKNOWN,Bad Leonfelden,48.529541,14.303044,Emerging EV Infrastructure,0.0,17.0,0,0,0,0,1,1
AT,UNKNOWN,Bad Mitterndorf,47.54549,13.927599,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,UNKNOWN,Bad Sankt Leonhard,46.955563,14.779286,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
AT,UNKNOWN,Bad Schönau,47.4950625,16.232674,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,3
AT,UNKNOWN,Bad Tatzmannsdorf,47.340353,16.2263,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,UNKNOWN,Bad Traunstein,48.433605,15.120064,Emerging EV Infrastructure,0.0,17.0,0,0,0,0,1,1
AT,UNKNOWN,Bad Vöslau,47.968138,16.2129555,Emerging EV Infrastructure,0.0,16.5,0,0,0,0,2,3
AT,UNKNOWN,Bad Waltersdorf,47.159686,16.006935,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,UNKNOWN,Baden,48.00449233333333,16.24535966666667,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,3,9
AT,UNKNOWN,Berg im Drautal,46.748803,13.14511,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,UNKNOWN,Bergheim,47.839999,13.022888,Emerging EV Infrastructure,0.0,14.0,0,0,0,0,1,1
AT,UNKNOWN,Bezau,47.383424,9.899281,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,UNKNOWN,Biberwier,47.372431,10.886093,Developing EV Infrastructure,1.0,120.0,1,0,1,0,1,6
AT,UNKNOWN,Bichlbach,47.416962,10.790209,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
AT,UNKNOWN,Bischofshofen,47.409955,13.217203,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
AT,UNKNOWN,Bleiburg/Pliberk,46.590594,14.796509,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
AT,UNKNOWN,Bludenz,47.084972,9.884046,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
AT,UNKNOWN,Bramberg am Wildkogel,47.265785,12.3293745,Emerging EV Infrastructure,0.0,16.5,0,0,0,0,2,4
AT,UNKNOWN,Brand,47.105249,9.740567,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
AT,UNKNOWN,Braunau,48.260296,13.036219,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
AT,UNKNOWN,Bregenz,47.4884285,9.738444,Developing EV Infrastructure,1.0,85.0,1,0,2,0,2,21
AT,UNKNOWN,Brixen im Thale,47.449832,12.250532666666668,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,3,4
AT,UNKNOWN,Brixlegg,47.437142,11.8831625,Developing EV Infrastructure,0.0,30.4,0,0,0,0,2,3
AT,UNKNOWN,Brunn am Gebirge,48.1079695,16.294614,Developing EV Infrastructure,0.25,11.0,1,0,1,0,4,7
AT,UNKNOWN,Buchberg bei Herberstein,47.228551,15.809928,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,UNKNOWN,Damuels,47.283875,9.892699,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
AT,UNKNOWN,Damüls,47.280335,9.879452,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,UNKNOWN,Dellach,46.6640095,13.0670075,Emerging EV Infrastructure,0.0,8.5,0,0,0,0,2,2
AT,UNKNOWN,Deuschlandsberg,46.812445,15.247475,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
AT,UNKNOWN,Deutschkreutz,47.602657,16.621746,Emerging EV Infrastructure,0.0,17.0,0,0,0,0,1,2
AT,UNKNOWN,Dienten am Hochkönig,47.388542,13.027456,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,UNKNOWN,Dobl,46.959244,15.382045,Mature Fast-Charging Hub,1.0,350.0,1,1,1,1,1,6
AT,UNKNOWN,Dolina,46.639685,14.451405,Mature Fast-Charging Hub,1.0,350.0,1,1,1,1,1,4
AT,UNKNOWN,Dorfgastein,47.242382,13.109452,Emerging EV Infrastructure,0.0,9.0,0,0,0,0,1,2
AT,UNKNOWN,Dornbirn,47.412277,9.714029,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,UNKNOWN,Drobollach,46.586523,13.925681,Emerging EV Infrastructure,0.0,17.0,0,0,0,0,1,2
AT,UNKNOWN,Durnstein,48.396349,15.519063,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
AT,UNKNOWN,Eben am Achensee,47.433911,11.733963,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
AT,UNKNOWN,Ebreichsdorf,47.9669905,16.399337000000003,Developing EV Infrastructure,0.5,30.5,1,0,1,0,2,2
AT,UNKNOWN,Ehrenhausen,46.726839,15.581139,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,UNKNOWN,Ehrwald,47.387456,10.938515,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
AT,UNKNOWN,Eisentratten,46.919943,13.579276,Mature Fast-Charging Hub,1.0,350.0,1,1,1,1,1,6
AT,UNKNOWN,Ellmau,47.511744,12.292116,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
AT,UNKNOWN,Emmersdorf,48.241704,15.337243,Emerging EV Infrastructure,0.0,17.0,0,0,0,0,1,1
AT,UNKNOWN,Feldkirch,47.2516776,9.6015604,Emerging EV Infrastructure,0.2,22.0,1,1,1,1,5,8
AT,UNKNOWN,Feldkirchen,46.995103,15.446119,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,3
AT,UNKNOWN,Feldkirchen in Kärnten,46.732367,14.085108,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
AT,UNKNOWN,Filzmoos,47.453712,13.474096,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,UNKNOWN,Finkenberg,47.154328,11.823334,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,UNKNOWN,Finkenstein am Faaker See,46.566755,13.868455,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
AT,UNKNOWN,Fiss,47.055271363636365,10.616805090909091,Emerging EV Infrastructure,0.0,17.0,0,0,0,0,11,18
AT,UNKNOWN,Flachau,47.3508185,13.3902495,Developing EV Infrastructure,0.5,83.5,1,1,1,1,2,19
AT,UNKNOWN,Floing,47.246383,15.724347,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
AT,UNKNOWN,Fresach,46.713763,13.687499,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
AT,UNKNOWN,Fuegen,47.34439966666667,11.849873333333337,Emerging EV Infrastructure,0.0,17.0,0,0,0,0,3,3
AT,UNKNOWN,Fügen,47.3378565,11.850062,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,4
AT,UNKNOWN,Fügenberg,47.337255,11.841019,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
AT,UNKNOWN,Galtuer,46.967794,10.186911,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
AT,UNKNOWN,Gamlitz,46.69986057142857,15.542451142857145,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,7,10
AT,UNKNOWN,Gaschurn,46.985877,10.027193,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,2,2
AT,UNKNOWN,Geinberg,48.2617755,13.2963155,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,2
AT,UNKNOWN,Gemeinde Diex,46.742637,14.617251,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
AT,UNKNOWN,Gemeinde Eberndorf,46.591512,14.641155,Emerging EV Infrastructure,0.0,5.0,0,0,0,0,1,1
